,sensor [GSS 100%],
,CO2,
04/19/23 18:35:28.264,"65500",
04/19/23 18:35:30.266,"65800",
04/19/23 18:35:32.265,"66100",
04/19/23 18:35:34.261,"66300",
04/19/23 18:35:36.265,"66600",
04/19/23 18:35:38.268,"66900",
04/19/23 18:35:40.267,"67200",
04/19/23 18:35:42.270,"67400",
04/19/23 18:35:44.255,"67700",
04/19/23 18:35:46.269,"67800",
04/19/23 18:35:48.255,"68100",
04/19/23 18:35:50.262,"68300",
04/19/23 18:35:52.255,"68600",
04/19/23 18:35:54.258,"68900",
04/19/23 18:35:56.263,"69100",
04/19/23 18:35:58.262,"69200",
04/19/23 18:36:00.258,"69400",
04/19/23 18:36:02.267,"69600",
04/19/23 18:36:04.265,"69700",
04/19/23 18:36:06.256,"70100",
04/19/23 18:36:08.258,"70400",
04/19/23 18:36:10.263,"70400",
04/19/23 18:36:12.270,"70600",
04/19/23 18:36:14.263,"71100",
04/19/23 18:36:16.258,"71300",
04/19/23 18:36:18.270,"71600",
04/19/23 18:36:20.257,"71800",
04/19/23 18:36:22.265,"72100",
04/19/23 18:36:24.263,"72300",
04/19/23 18:36:26.261,"72300",
04/19/23 18:36:28.261,"72400",
04/19/23 18:36:30.270,"72600",
04/19/23 18:36:32.271,"72800",
04/19/23 18:36:34.267,"72800",
04/19/23 18:36:36.263,"73000",
04/19/23 18:36:38.268,"73100",
04/19/23 18:36:40.262,"73300",
04/19/23 18:36:42.270,"73300",
04/19/23 18:36:44.257,"73600",
04/19/23 18:36:46.258,"73800",
04/19/23 18:36:48.267,"73800",
04/19/23 18:36:50.256,"73800",
04/19/23 18:36:52.257,"74100",
04/19/23 18:36:54.268,"74300",
04/19/23 18:36:56.258,"74300",
04/19/23 18:36:58.268,"74300",
04/19/23 18:37:00.266,"74400",
04/19/23 18:37:02.259,"74600",
04/19/23 18:37:04.268,"74600",
04/19/23 18:37:06.262,"74700",
04/19/23 18:37:08.265,"74900",
04/19/23 18:37:10.270,"75000",
04/19/23 18:37:12.264,"75000",
04/19/23 18:37:14.264,"75200",
04/19/23 18:37:16.264,"75300",
04/19/23 18:37:18.258,"75500",
